image,caption,captions_number,id
3603064161_a8f3b6455d.jpg,A child uses a camera as another child looks on .,32390,6478
3603064161_a8f3b6455d.jpg,A little girl is standing next to another little girl who is taking a photograph .,32391,6478
3603064161_a8f3b6455d.jpg,A small boy and small girl setting up a camera,32392,6478
3603064161_a8f3b6455d.jpg,Child taking a picture while sister leans on the wall .,32393,6478
3603064161_a8f3b6455d.jpg,One child behind a camera on a tripod with one child in a beige shirt and black shorts standing against the wall .,32394,6478
3603116579_4a28a932e2.jpg,A baseball pitcher with Shelton on his shirt throws the ball .,32395,6479
3603116579_4a28a932e2.jpg,"A baseball player in a black and orange shirt , and with a glove on , pitches the ball .",32396,6479
3603116579_4a28a932e2.jpg,A male dressed in a sports outfit tries to catch a baseball .,32397,6479
3603116579_4a28a932e2.jpg,A man playing baseball .,32398,6479
3603116579_4a28a932e2.jpg,The baseball player is running after the ball .,32399,6479
3603301825_5817727be2.jpg,A goalie blocks the puck in a field hockey game .,32400,6480
3603301825_5817727be2.jpg,a goalie makes an amazing save .,32401,6480
3603301825_5817727be2.jpg,A group of men playing Lacrosse at night .,32402,6480
3603301825_5817727be2.jpg,Five men playing a sport on a field with multicolored shirts on .,32403,6480
3603301825_5817727be2.jpg,The hockey goalkeeper is reaching out for the ball .,32404,6480
3603870481_1ebc696d91.jpg,A black dog holding an orange object in the water .,32405,6481
3603870481_1ebc696d91.jpg,A black dog is holding an orange toy in its mouth in the water .,32406,6481
3603870481_1ebc696d91.jpg,A black dog is in the water with something orange in his mouth .,32407,6481
3603870481_1ebc696d91.jpg,A black lab puppy fetches an orange object out of the water .,32408,6481
3603870481_1ebc696d91.jpg,"A wet dog , playing with a toy in the water .",32409,6481
3604314527_5077cd9d43.jpg,A blue motorcycle and sidecar is being raced on a wet track .,32410,6482
3604314527_5077cd9d43.jpg,A man races in a small vehicle while another man hangs off the back .,32411,6482
3604314527_5077cd9d43.jpg,a racer in a blue car towing a man in a black suit on the street,32412,6482
3604314527_5077cd9d43.jpg,Racing on wet road while man hangs on back .,32413,6482
3604314527_5077cd9d43.jpg,Two people on a blue motorcycle .,32414,6482
3604383863_5e387cb8e6.jpg,A man with headphones has his mouth wide open while a woman stands next to him .,32415,6483
3604383863_5e387cb8e6.jpg,an excited couple reaching for a large black set of earphones,32416,6483
3604383863_5e387cb8e6.jpg,A woman and a man are amused by headphones .,32417,6483
3604383863_5e387cb8e6.jpg,"Man and woman looking surprised , with the man holding headphones .",32418,6483
3604383863_5e387cb8e6.jpg,Man looking very exciting holding headphones standing outside next to a woman .,32419,6483
3604384157_99241be16e.jpg,A group of people dancing together .,32420,6484
3604384157_99241be16e.jpg,People are dancing around while wearing multiple colored and varied clothing .,32421,6484
3604384157_99241be16e.jpg,People in colorful hats and shirt dance outside,32422,6484
3604384157_99241be16e.jpg,People in hats are outside .,32423,6484
3604384157_99241be16e.jpg,Two men are wearing caps are looking at the ground with surprised expressions on their faces .,32424,6484
3604384383_db6805d1b9.jpg,A man and a woman about to kiss each other .,32425,6485
3604384383_db6805d1b9.jpg,A woman in blue and a man in red are about to kiss with foliage nearby .,32426,6485
3604384383_db6805d1b9.jpg,A woman is leaning back into a man 's arms as they look each other in the face .,32427,6485
3604384383_db6805d1b9.jpg,Guy Kisses girl,32428,6485
3604384383_db6805d1b9.jpg,The blond man is dancing with a woman outside .,32429,6485
3604391853_b4809fcb8c.jpg,a man in a red shirt is laying on the grass reaching out to another person .,32430,6486
3604391853_b4809fcb8c.jpg,A man is lying in the grass with his arms outstretched .,32431,6486
3604391853_b4809fcb8c.jpg,"A man , lying on the grass , hand outstretched to another arm .",32432,6486
3604391853_b4809fcb8c.jpg,a man on the ground stretches his hands out to another person .,32433,6486
3604391853_b4809fcb8c.jpg,A man reaching for someone on the grass .,32434,6486
3604496023_c1f546423e.jpg,A man dressed in blue standing in front of a colorful fruit and vegetable stand,32435,6487
3604496023_c1f546423e.jpg,"People in a colorful , outdoor market with fruits , vegetables and flowers .",32436,6487
3604496023_c1f546423e.jpg,Person in blue stand by flowers in open air market while another person with a cane walks the path,32437,6487
3604496023_c1f546423e.jpg,Several people shopping at an outdoors market .,32438,6487
3604496023_c1f546423e.jpg,Shoppers in a fruit and vegetables market looking around .,32439,6487
3604928725_58147c87cd.jpg,A child floating on a blue raft while a woman holds on to him while a black dog swims nearby .,32440,6488
3604928725_58147c87cd.jpg,Black dog swims behind two people on an inflatable blue raft .,32441,6488
3604928725_58147c87cd.jpg,Two people and a dog play in the water using a blue inflatable toy .,32442,6488
3604928725_58147c87cd.jpg,Two people swimming in water with a black dog trailing behind them .,32443,6488
3604928725_58147c87cd.jpg,Two people swimming on a floating while a black dog follows .,32444,6488
3605061440_1d08c80a57.jpg,"Children , one with a stick , and six petting a dog with a blue leash .",32445,6489
3605061440_1d08c80a57.jpg,A group of children are petting a white dog on the grass .,32446,6489
3605061440_1d08c80a57.jpg,A group of children gather around a white dog on the grass outside .,32447,6489
3605061440_1d08c80a57.jpg,a group of children playing with a dog,32448,6489
3605061440_1d08c80a57.jpg,Group of children surround and pet white dog with blue collar on grass .,32449,6489
3605100550_01214a1224.jpg,A big dog barking at a small dog through a fence .,32450,6490
3605100550_01214a1224.jpg,A brown and white dog barking through the fence at smaller black and white dog .,32451,6490
3605100550_01214a1224.jpg,The big dog is looking through the fence at the small dog .,32452,6490
3605100550_01214a1224.jpg,The larger dog is barking at the smaller dog .,32453,6490
3605100550_01214a1224.jpg,Two dogs fighting with a fence between them .,32454,6490
3605676864_0fb491267e.jpg,A boy with a beach ball behind him playing in a pool,32455,6491
3605676864_0fb491267e.jpg,A young boy plays around in a jacuzzi .,32456,6491
3605676864_0fb491267e.jpg,Children play in an inflatable pool .,32457,6491
3605676864_0fb491267e.jpg,The boy laughed as he swam in the pool .,32458,6491
3605676864_0fb491267e.jpg,Two children are in a pool with a beach ball floating nearby .,32459,6491
3606084228_6286a52875.jpg,A bicyclist jumps their bike while a crowd spread across a hillside watches .,32460,6492
3606084228_6286a52875.jpg,A dirt biker competes while onlookers watch .,32461,6492
3606084228_6286a52875.jpg,A man in a white jacket and helmet does tricks on his bike .,32462,6492
3606084228_6286a52875.jpg,A man is performing a midair stunt on a dirt bike while people in the background watch .,32463,6492
3606084228_6286a52875.jpg,A mountain bike racer jumps his bike as spectators watch .,32464,6492
3606093421_eddd46c2c7.jpg,The orange rescue boat rushes across the water .,32465,6493
3606093421_eddd46c2c7.jpg,two men in an orange boat ride across the water .,32466,6493
3606093421_eddd46c2c7.jpg,two men in an orange raft boat,32467,6493
3606093421_eddd46c2c7.jpg,Two men in life jackets speed through the water in an orange motorboat .,32468,6493
3606093421_eddd46c2c7.jpg,Two men ride an orange raft to shore .,32469,6493
3606355203_1260f43ec0.jpg,A man in red swimming trunks pushing a baby stroller down a crowded beach .,32470,6494
3606355203_1260f43ec0.jpg,A man pushes a baby in a carriage on the beach .,32471,6494
3606355203_1260f43ec0.jpg,"A man pushing a baby stroller at the beach , a woman with a little boy ahead .",32472,6494
3606355203_1260f43ec0.jpg,Fat man on the beach with a stroller .,32473,6494
3606355203_1260f43ec0.jpg,Man in drooping swim trunks pushing baby stroller along edge of beach .,32474,6494
3606846822_28c40b933a.jpg,A man does a jumping trick on a skateboard .,32475,6495
3606846822_28c40b933a.jpg,"A man in a green shirt on a half pipe , doing a skateboard stunt .",32476,6495
3606846822_28c40b933a.jpg,A man on a skateboard while the crowd watches .,32477,6495
3606846822_28c40b933a.jpg,A skateboard is sideways in the air .,32478,6495
3606846822_28c40b933a.jpg,a skateboarder wearing a green shirt and jumping in the air,32479,6495
3606909929_90a1a072b7.jpg,a race car spinning out of control on a racetrack .,32480,6496
3606909929_90a1a072b7.jpg,A race car spins on the track .,32481,6496
3606909929_90a1a072b7.jpg,A silver and black race car turns sideways and blows smoke out the back of the car .,32482,6496
3606909929_90a1a072b7.jpg,A silver car goes out of control on a racetrack .,32483,6496
3606909929_90a1a072b7.jpg,The grey car skidded down the track .,32484,6496
3606942887_1159d92548.jpg,A man in blue goggles is in the swimming pool .,32485,6497
3606942887_1159d92548.jpg,"A man with a blue , yellow and green swimming cap is wearing goggles and swimming .",32486,6497
3606942887_1159d92548.jpg,A swimmer doing the breaststroke in a pool .,32487,6497
3606942887_1159d92548.jpg,A swimmer swimming butterfly in a pool,32488,6497
3606942887_1159d92548.jpg,The swimmer is wearing a green and yellow hat and goggles .,32489,6497
360723732_23199af4bf.jpg,A black and white dog has a red toy in his mouth and is jumping .,32490,6498
360723732_23199af4bf.jpg,A dog is standing on its hind legs with its paws outstretched whilst carrying a red object in its mouth .,32491,6498
360723732_23199af4bf.jpg,A dog with a red object in its mouth is hurrying down a smooth path near grass and another dog .,32492,6498
360723732_23199af4bf.jpg,A dog with a red toy in its mouth .,32493,6498
360723732_23199af4bf.jpg,dog with something red in mouth,32494,6498
3607405494_0df89110a6.jpg,Three black dogs wearing muzzles race through the green grass .,32495,6499
3607405494_0df89110a6.jpg,Three dogs leaping up in the air as they compete in a race .,32496,6499
3607405494_0df89110a6.jpg,Three dogs wearing vest are running on the green grass .,32497,6499
3607405494_0df89110a6.jpg,Three muzzled and numbered dogs running through the grass .,32498,6499
3607405494_0df89110a6.jpg,Three muzzled black dogs race through the grass .,32499,6499
3607489370_92683861f7.jpg,A BMX racer comes down a hill ; everything around him is a blur,32500,6500
3607489370_92683861f7.jpg,A dirt biker rides down a trail .,32501,6500
3607489370_92683861f7.jpg,A man in blue is riding a bicycle on a track .,32502,6500
3607489370_92683861f7.jpg,A mountain biker is giong down a hill on his bike .,32503,6500
3607489370_92683861f7.jpg,A mountain biker on a blue mountain bike gets air time .,32504,6500
3607969989_68cc411493.jpg,A guy with sunglasses stands on a skateboard in front of a circle design wall .,32505,6501
3607969989_68cc411493.jpg,A man is skateboarding on asphalt while the sun beams over a wall .,32506,6501
3607969989_68cc411493.jpg,A man on a skateboard,32507,6501
3607969989_68cc411493.jpg,"A young man skateboards in black shoes , black pants , and a white top with sunglasses .",32508,6501
3607969989_68cc411493.jpg,Skateboarder wearing shades in front of a wall that looks like fishscales .,32509,6501
3608400551_d6f7965308.jpg,A man is playing fetch with a dog .,32510,6502
3608400551_d6f7965308.jpg,a man with tatoos playing fetch with a white dog with a black ear,32511,6502
3608400551_d6f7965308.jpg,A tattooed man with a white dog jumping up for a stick .,32512,6502
3608400551_d6f7965308.jpg,A white dog jumps in the air after a stick .,32513,6502
3608400551_d6f7965308.jpg,The white dog jumps for an object thrown by his master .,32514,6502
3608567609_aae96d4a5e.jpg,The girl with red sunglasses and a white shirt is sitting on a bench next to the girl in the black tank top .,32515,6503
3608567609_aae96d4a5e.jpg,Two people on a bench sitting in the shade .,32516,6503
3608567609_aae96d4a5e.jpg,Two people sitting on a park bench on a sunny day,32517,6503
3608567609_aae96d4a5e.jpg,Two women on a bench .,32518,6503
3608567609_aae96d4a5e.jpg,"Two women , one in white , one in black , are sitting on a bench .",32519,6503
3608663656_9192a21eeb.jpg,A man climbs up the side of a steep rock that overlooks a river .,32520,6504
3608663656_9192a21eeb.jpg,A man is climbing a steep and rocky cliff overlooking water .,32521,6504
3608663656_9192a21eeb.jpg,A man is climbing on rocks by the water .,32522,6504
3608663656_9192a21eeb.jpg,A man is climbing the side of a mountain over the ocean .,32523,6504
3608663656_9192a21eeb.jpg,A man rock climbing at the ocean .,32524,6504
3608752424_01a1cfd8a6.jpg,a couple of dogs running through the water with trees in the background,32525,6505
3608752424_01a1cfd8a6.jpg,Two dogs are running through a small pond,32526,6505
3608752424_01a1cfd8a6.jpg,"Two dogs play in a river , one is making a splash .",32527,6505
3608752424_01a1cfd8a6.jpg,Two dogs run through the water near trees .,32528,6505
3608752424_01a1cfd8a6.jpg,Two dogs standing in a lake .,32529,6505
3608849440_e7d2bed29f.jpg,A group of children play in the grass at a park .,32530,6506
3608849440_e7d2bed29f.jpg,Kids are playing a game of ball outdoors .,32531,6506
3608849440_e7d2bed29f.jpg,Kids playing on a lawn with a flag and parking lot nearby .,32532,6506
3608849440_e7d2bed29f.jpg,Three children are playing with balls near to an American flag .,32533,6506
3608849440_e7d2bed29f.jpg,Three kids playing with balls on a lawn,32534,6506
3609026563_9c66f2dc41.jpg,a man holding puppies,32535,6507
3609026563_9c66f2dc41.jpg,A man holds two puppies .,32536,6507
3609026563_9c66f2dc41.jpg,A person is holding two newborn puppies .,32537,6507
3609026563_9c66f2dc41.jpg,Two newborn puppies are being held by a pair of human hands .,32538,6507
3609026563_9c66f2dc41.jpg,Two white newborn puppies being held by hands .,32539,6507
3609027309_af75f773d9.jpg,A little boy and a woman dancing .,32540,6508
3609027309_af75f773d9.jpg,"A man in a dance studio holds the hand of a boy , teaching him to dance .",32541,6508
3609027309_af75f773d9.jpg,Group of people teach a little boy in a red shirt and sneakers how to dance .,32542,6508
3609027309_af75f773d9.jpg,The little boy in the red shirt is dancing with the lady in the brown shirt and blue jeans while two people look on .,32543,6508
3609027309_af75f773d9.jpg,Two adults dancing with a little boy while another person standing in the background .,32544,6508
3609032038_005c789f64.jpg,a dirt bike rider rides across the rock .,32545,6509
3609032038_005c789f64.jpg,A dirt bike rider takes an unconventional trail in a rocky area .,32546,6509
3609032038_005c789f64.jpg,A motocross bike is being ridden over rocks .,32547,6509
3609032038_005c789f64.jpg,A motorcycle rider on a path of rocks with a person holding a camera in the background with trees all around .,32548,6509
3609032038_005c789f64.jpg,"A rider on motorcycle , riding over rocks .",32549,6509
3609645320_815c294b65.jpg,A family poses seated on concrete steps .,32550,6510
3609645320_815c294b65.jpg,A family sits for a picture on a staircase outside .,32551,6510
3609645320_815c294b65.jpg,A group of people are sitting on the steps outside .,32552,6510
3609645320_815c294b65.jpg,A group of people sit on the cement steps in the woods and smile .,32553,6510
3609645320_815c294b65.jpg,These five people are seated on steps outdoors .,32554,6510
3609952704_3719ab0524.jpg,A boy holds a soccer ball while he stands next to a running track .,32555,6511
3609952704_3719ab0524.jpg,A boy is outside holding a red and blue soccer ball .,32556,6511
3609952704_3719ab0524.jpg,a young boy carrying a large soccer ball with a soccer feild in the background,32557,6511
3609952704_3719ab0524.jpg,A young boy in a green shirt is holding a red and blue soccer ball .,32558,6511
3609952704_3719ab0524.jpg,"There is a young kid , dressed up in a soccer uniform , holding his ball .",32559,6511
3609999845_faf5d2fe74.jpg,"A boy hits a ball , with a bat , outside , while others in the background watch him .",32560,6512
3609999845_faf5d2fe74.jpg,A man hitting a red ball with a bat while running in grass .,32561,6512
3609999845_faf5d2fe74.jpg,A young man hitting a ball with a bat .,32562,6512
3609999845_faf5d2fe74.jpg,Boy plays baseball in a grass field .,32563,6512
3609999845_faf5d2fe74.jpg,"man playing cricket , hits the red ball .",32564,6512
3610189629_f46de92ab3.jpg,A large dog looks at a smaller dog who is chewing a blue rope .,32565,6513
3610189629_f46de92ab3.jpg,A large dog watching a small dog,32566,6513
3610189629_f46de92ab3.jpg,A small dog chews on a blue shoe next to a large dog .,32567,6513
3610189629_f46de92ab3.jpg,The brown dog is watching the white dog chewing the blue string .,32568,6513
3610189629_f46de92ab3.jpg,The large dog watches the small one play with rope .,32569,6513
3610683688_bbe6d725ed.jpg,a dog is stepping out into the water towards the sun 's reflection .,32570,6514
3610683688_bbe6d725ed.jpg,A dog is wading in the water .,32571,6514
3610683688_bbe6d725ed.jpg,A dog wading into the water,32572,6514
3610683688_bbe6d725ed.jpg,A dog walking through the pound .,32573,6514
3610683688_bbe6d725ed.jpg,The dog is walking out into the water and the sun is casting a reflection off of the water .,32574,6514
3610687607_895fdc94bd.jpg,A man is jumping with his body forward toward a photograph screen and a large photography light .,32575,6515
3610687607_895fdc94bd.jpg,A man jumps towards a light with a white tarp behind him .,32576,6515
3610687607_895fdc94bd.jpg,"A person falls through the air in a room , with a step ladder in it .",32577,6515
3610687607_895fdc94bd.jpg,Person jumps toward light in photo studio .,32578,6515
3610687607_895fdc94bd.jpg,There is a person in jeans and sneakers jumping off the ground towards a large white light .,32579,6515
3610836023_3a972b10b0.jpg,a man in a grey t-shirt is sitting on a rock in front of a waterfall .,32580,6516
3610836023_3a972b10b0.jpg,A man in grey sits and watches a waterfall from a rock .,32581,6516
3610836023_3a972b10b0.jpg,A man sits watching a waterfall .,32582,6516
3610836023_3a972b10b0.jpg,A person sitting on a rock beside a waterfall .,32583,6516
3610836023_3a972b10b0.jpg,A woman sits staring at a waterfall .,32584,6516
361092202_3d70144ebd.jpg,A hiker discovers a feature in an otherwise barren landscape .,32585,6517
361092202_3d70144ebd.jpg,A hiker passes a white rock formation in the middle of an empty desert .,32586,6517
361092202_3d70144ebd.jpg,A man hiking with a large backpack and two poles near a collection of pointy white rocks .,32587,6517
361092202_3d70144ebd.jpg,A man with a backpack looks upon white objects on the ground .,32588,6517
361092202_3d70144ebd.jpg,Person hiking up a rocky slope with white objects in front of them .,32589,6517
3611603026_9112b0c53f.jpg,A girl in a short dress carrying a silver purse looks at food in a bakery .,32590,6518
3611603026_9112b0c53f.jpg,A woman with a large silver bag stands at a food counter .,32591,6518
3611603026_9112b0c53f.jpg,A woman with a silver bag buying food .,32592,6518
3611603026_9112b0c53f.jpg,A woman with a silver handbag waits in line at the lunch counter .,32593,6518
3611603026_9112b0c53f.jpg,A woman with a silver shoulderbag is looking in a grocery display case .,32594,6518
3611672054_45edd3e08f.jpg,A man in bright shorts hits a volleyball in the sand .,32595,6519
3611672054_45edd3e08f.jpg,A man in colourful shorts reaching up to hit a volleyball .,32596,6519
3611672054_45edd3e08f.jpg,"a man on the sand wearing blue , pink and yellow shorts",32597,6519
3611672054_45edd3e08f.jpg,A shirtless man in colorful shorts spikes a volleyball during a beach volleyball game .,32598,6519
3611672054_45edd3e08f.jpg,The young man leaps to serve the volleyball on the beach .,32599,6519
361183669_52be9662b9.jpg,people are getting ready to set sail on a boat,32600,6520
361183669_52be9662b9.jpg,People on a boat carrying equipment .,32601,6520
361183669_52be9662b9.jpg,Three men prepare to set sail on a sailboat .,32602,6520
361183669_52be9662b9.jpg,Three people are organizing diving equipment on the deck of a boat .,32603,6520
361183669_52be9662b9.jpg,Three people riding on a blue and white boat .,32604,6520
3612249030_e2829ffa31.jpg,A boy carries a boogieboard on the beach .,32605,6521
3612249030_e2829ffa31.jpg,A boy is carrying a black body board across the sand .,32606,6521
3612249030_e2829ffa31.jpg,A boy standing on a beach .,32607,6521
3612249030_e2829ffa31.jpg,A kid in black carrying a cushion .,32608,6521
3612249030_e2829ffa31.jpg,A young boy wearing a spider-patterned shirt on the sand .,32609,6521
3612484827_0e479f9ee8.jpg,A man is on the back of his friend .,32610,6522
3612484827_0e479f9ee8.jpg,a man jumps on another mans back .,32611,6522
3612484827_0e479f9ee8.jpg,The guys in white shirts horse around near a park .,32612,6522
3612484827_0e479f9ee8.jpg,Two men do trick in a park .,32613,6522
3612484827_0e479f9ee8.jpg,Two teenagers are playing wrestling game in the park .,32614,6522
3612485097_b706d950ed.jpg,A black man leans over as a white man jumps on his back backwards .,32615,6523
3612485097_b706d950ed.jpg,A man holding up another with his back .,32616,6523
3612485097_b706d950ed.jpg,A man in midair with his back touching that of another man hunched over,32617,6523
3612485097_b706d950ed.jpg,one man in a hat flips over another mans back in the grass .,32618,6523
3612485097_b706d950ed.jpg,Two people play outdoors .,32619,6523
3612485611_12dd7742f7.jpg,Two men dressed in street clothes horse around in front of a building .,32620,6524
3612485611_12dd7742f7.jpg,Two men jump around together outside of a building .,32621,6524
3612485611_12dd7742f7.jpg,Two men jumping outside on the grass .,32622,6524
3612485611_12dd7742f7.jpg,Two young men goofing around on the grass in front the of union building .,32623,6524
3612485611_12dd7742f7.jpg,Two young men in sportswear are running and jumping on the grass by a brick building .,32624,6524
3612538549_2828b45867.jpg,A boy looks startled as he falls in the sand .,32625,6525
3612538549_2828b45867.jpg,A boy recoils from the impact of sand onto his bare chest .,32626,6525
3612538549_2828b45867.jpg,A young boy falls back with his mouth open when sand is falling on him .,32627,6525
3612538549_2828b45867.jpg,a young boy getting some sand thrown on his chest .,32628,6525
3612538549_2828b45867.jpg,The boy is playing in the sand .,32629,6525
3612825666_54f5a2bc06.jpg,A man grinding down a handrail .,32630,6526
3612825666_54f5a2bc06.jpg,A man is skating down a rail in front of a group of people .,32631,6526
3612825666_54f5a2bc06.jpg,"In the far distance , a boy is sliding his skateboard down a handrail .",32632,6526
3612825666_54f5a2bc06.jpg,Some skateboarders on stairs .,32633,6526
3612825666_54f5a2bc06.jpg,The man is skateboarding down the railing in the middle of the steps .,32634,6526
3613005134_bb7f304da1.jpg,An opposing wrestler is jumping off the top ropes onto another wrestler .,32635,6527
3613005134_bb7f304da1.jpg,A wrestler is jumping off of the ring to hit his competitor .,32636,6527
3613005134_bb7f304da1.jpg,A wrestler is ready to jump on another wrestler outside the ring .,32637,6527
3613005134_bb7f304da1.jpg,One professional wrestler leaps onto another outside the ring .,32638,6527
3613005134_bb7f304da1.jpg,Two men are wrestling .,32639,6527
3613027188_1645ca1976.jpg,A group of players chase a ball on a field .,32640,6528
3613027188_1645ca1976.jpg,A group of young men playing a field sport .,32641,6528
3613027188_1645ca1976.jpg,Three young men play hockey on green astro turf .,32642,6528
3613027188_1645ca1976.jpg,Three young men with lacrosse sticks are chasing the ball .,32643,6528
3613027188_1645ca1976.jpg,Young men from two Japanese-sponsored teams play a game of indoor field hockey .,32644,6528
3613030730_0b28b079ba.jpg,A baby reaches for water dropping,32645,6529
3613030730_0b28b079ba.jpg,A small boy in the bath covered in soap suds .,32646,6529
3613030730_0b28b079ba.jpg,A young toddler plays in the bathtub with bubbles and suds .,32647,6529
3613030730_0b28b079ba.jpg,The smiling child has bubbles near their ear .,32648,6529
3613030730_0b28b079ba.jpg,The toddler is splashing water in the tub with suds all over .,32649,6529
3613175012_bcd063e7c9.jpg,"A group of bohemians stroll down the street , one with a shopping cart .",32650,6530
3613175012_bcd063e7c9.jpg,"A group of four people prance away from the camera , one pushing a shopping cart and another leaping alongside .",32651,6530
3613175012_bcd063e7c9.jpg,"A group of young people walk down a residential street , one pushing a grocery cart .",32652,6530
3613175012_bcd063e7c9.jpg,Four people walking down the street and one is trying to jump in a shopping cart .,32653,6530
3613175012_bcd063e7c9.jpg,"Four young people walk down a sunny street , one pushing a shopping cart",32654,6530
3613242966_a1c63a0174.jpg,A dog plays in the water .,32655,6531
3613242966_a1c63a0174.jpg,a dog runs through the water .,32656,6531
3613242966_a1c63a0174.jpg,A dog swims in the water .,32657,6531
3613242966_a1c63a0174.jpg,A tan dog splashes as he swims through the water .,32658,6531
3613242966_a1c63a0174.jpg,the dog is somehow causing a wave in the water .,32659,6531
3613264553_97b687f172.jpg,A white dog is on a large rocky surface at a high elevation .,32660,6532
3613264553_97b687f172.jpg,A white dog is walking on a rocky hillside .,32661,6532
3613264553_97b687f172.jpg,A white dog is walking on top of a mountain .,32662,6532
3613264553_97b687f172.jpg,"White dog on mountainside turns to face something offstage , sky in background .",32663,6532
3613264553_97b687f172.jpg,White dog standing on rock in front of blue sky,32664,6532
3613323772_d15cef66d1.jpg,A boy wearing a helmet is jumping his skateboard .,32665,6533
3613323772_d15cef66d1.jpg,A person jumps off the sidewalk on their skateboard .,32666,6533
3613323772_d15cef66d1.jpg,Little boy doing tricks on a skateboard on the sidewalk .,32667,6533
3613323772_d15cef66d1.jpg,The boy on a skateboard is jumping through the air .,32668,6533
3613323772_d15cef66d1.jpg,There is a kid doing tricks on a skateboard in a rural area .,32669,6533
3613375729_d0b3c41556.jpg,A man rides a silver and red motorcycle .,32670,6534
3613375729_d0b3c41556.jpg,A motocross driver speeds by during a race .,32671,6534
3613375729_d0b3c41556.jpg,A motorcycle racer in a soft turn on an HP branded motorcycle .,32672,6534
3613375729_d0b3c41556.jpg,A person is riding a red motorcycle around a track .,32673,6534
3613375729_d0b3c41556.jpg,A uniformed rider is riding an endorsement-covered motorcycle .,32674,6534
3613424631_3ae537624f.jpg,A cyclist sits on some steps with his bike .,32675,6535
3613424631_3ae537624f.jpg,"A helmeted man sits on steps with graffiti on them , and a bike nearby .",32676,6535
3613424631_3ae537624f.jpg,A man sits on the stairs next to his bike .,32677,6535
3613424631_3ae537624f.jpg,A man with his bike amid a demolished building .,32678,6535
3613424631_3ae537624f.jpg,Man with a bike sitting next to rubble .,32679,6535
3613585080_36629d8157.jpg,A collection of women sitting on the ground .,32680,6536
3613585080_36629d8157.jpg,A group of women in native garb sit on the floor .,32681,6536
3613585080_36629d8157.jpg,A woman with scarves in her head sits with 3 others staring at the camera with no expression .,32682,6536
3613585080_36629d8157.jpg,Five people sitting down .,32683,6536
3613585080_36629d8157.jpg,Woman with blue robe and headwear is sitting with other women .,32684,6536
3613667665_1881c689ea.jpg,A black dog runs across the water at a beach while another follows .,32685,6537
3613667665_1881c689ea.jpg,A pair of black dogs runs in the surf .,32686,6537
3613667665_1881c689ea.jpg,Dogs run in the surf .,32687,6537
3613667665_1881c689ea.jpg,The black dog is running through the water on the beach .,32688,6537
3613667665_1881c689ea.jpg,Two black dogs splash through the waves on a beach .,32689,6537
3613705104_46d854134e.jpg,A boy skateboards off a ramp covered in graffiti .,32690,6538
3613705104_46d854134e.jpg,A male skateboarder is skating in a vandalized skate park .,32691,6538
3613705104_46d854134e.jpg,"A man does a jump on a skateboard , surrounded by graffiti .",32692,6538
3613705104_46d854134e.jpg,A man does a skating trick off of graffiti-filled stairs .,32693,6538
3613705104_46d854134e.jpg,A skateboarder skates down stairs covered in graffiti .,32694,6538
3613800013_5a54968ab0.jpg,A brown and white dog is running with its mouth open accross a field .,32695,6539
3613800013_5a54968ab0.jpg,A brown and white dog running in a field covered in yellow flowers .,32696,6539
3613800013_5a54968ab0.jpg,A dog running toward the camera in a field .,32697,6539
3613800013_5a54968ab0.jpg,A while dog with a spot on his eye running through a meadow .,32698,6539
3613800013_5a54968ab0.jpg,A white dog with a brown patch over his eye runs through a grassy field covered in dandelions .,32699,6539
3613955682_3860e116cf.jpg,A group of players on a team are posing together .,32700,6540
3613955682_3860e116cf.jpg,a soccer team poses for a picture .,32701,6540
3613955682_3860e116cf.jpg,A soccer team wearing red posing together .,32702,6540
3613955682_3860e116cf.jpg,A sports team poses on the field .,32703,6540
3613955682_3860e116cf.jpg,Sports team poses on field with crowd in the background .,32704,6540
3614542901_29877fc342.jpg,A group of women are standing in front of a building .,32705,6541
3614542901_29877fc342.jpg,"A woman in a white gown stands with other girls dressed up , one points across the street .",32706,6541
3614542901_29877fc342.jpg,"Five women in dresses , one holding a child , stand outside .",32707,6541
3614542901_29877fc342.jpg,Four women and a bride stand on a street while one of them points at something in the distance .,32708,6541
3614542901_29877fc342.jpg,Old lady with black dress and hat points out something to bride .,32709,6541
3614582606_16bd88dab2.jpg,A girl in black hat holding an african american baby .,32710,6542
3614582606_16bd88dab2.jpg,A lady with a black hat holds a little girl with a crown of flowers .,32711,6542
3614582606_16bd88dab2.jpg,A woman holding a baby after a wedding,32712,6542
3614582606_16bd88dab2.jpg,A young woman holds a baby with flowers on its head .,32713,6542
3614582606_16bd88dab2.jpg,The red hair woman wearing a black tartan hat holds a baby with flowers on her head .,32714,6542
3614595423_f9e0ab4fb0.jpg,A bunch of kids are climbing on a tree and hamming it up .,32715,6543
3614595423_f9e0ab4fb0.jpg,Children climb a tree .,32716,6543
3614595423_f9e0ab4fb0.jpg,Children posing in a tree,32717,6543
3614595423_f9e0ab4fb0.jpg,Eight tan children making faces in a tree,32718,6543
3614595423_f9e0ab4fb0.jpg,"Several children are in a tree , laughing and with their hands on their chins .",32719,6543
3614881872_ccf9739b0e.jpg,a lone snowboarder jumping in midair with a snow covered mine in the background,32720,6544
3614881872_ccf9739b0e.jpg,A man in orange pants is climbing on something .,32721,6544
3614881872_ccf9739b0e.jpg,"A snowboarder jumps off an old , snow-covered building .",32722,6544
